goodsID,goodsName,goodsURL,shopName,shopURL,monthly_sales,price,price_ave,comments
15602091891,【天猫超市】太古优级白砂糖 300g/袋  食用糖 甜蜜滋味 健康美丽,http://detail.tmall.com/item.htm?id=15602091891&skuId=4611686034029479795&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,1545,5.8,9.67元/500g,1346
537333415608,【巧厨烘焙】展艺精制白砂糖 幼砂糖西点细砂糖 家用调味品1kg,http://detail.tmall.com/item.htm?id=537333415608&skuId=4611686555760803512&user_id=1710482305&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,巧厨食品专营店,http://store.taobao.com/search.htm?user_number_id=1710482305&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,1287,18.5,9.25元/500g,438
537385391711,【天猫超市】古福 白砂糖400g 食用白糖 烘培原料 厨房调味品,http://detail.tmall.com/item.htm?id=537385391711&skuId=4611686555812779615&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,1222,6.8,8.50元/500g,658
521287974963,安琪百钻优级绵白糖400g食用白糖 超细绵砂糖优质棉糖 烘焙原料,http://detail.tmall.com/item.htm?id=521287974963&skuId=4611686539715362867&user_id=688028833&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,波迪凯保健食品专营,http://store.taobao.com/search.htm?user_number_id=688028833&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,1215,7.4,9.25元/500g,2063
43914098592,太古白砂糖 细砂糖食用糖 蛋糕面包饼干打发用 烘焙原料 454g,http://detail.tmall.com/item.htm?id=43914098592&skuId=4611686062341486496&user_id=1710006967&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,乐众食品专营店,http://store.taobao.com/search.htm?user_number_id=1710006967&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,1215,9.8,10.79元/500g,1219
42170270893,【品厨烘焙】 太古糖白砂糖 细糖 细砂糖 纯正白砂糖 原装1kg粉霜,http://detail.tmall.com/item.htm?id=42170270893&skuId=4611686060597658797&user_id=2098914042&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,品厨食品专营店,http://store.taobao.com/search.htm?user_number_id=2098914042&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,1187,17.8,8.90元/500g,1793
523015597397,可可西厨 大卫贝克 优质细砂糖 白砂糖 烘焙用糖 400g,http://detail.tmall.com/item.htm?id=523015597397&skuId=4611686541442985301&user_id=816494188&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,可可西厨食品专营店,http://store.taobao.com/search.htm?user_number_id=816494188&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,1187,6.4,8.00元/500g,2611
524331642208,【天猫超市】甘汁园 双碳绵白糖 500g  白糖 细砂糖 食用糖,http://detail.tmall.com/item.htm?id=524331642208&skuId=4611686542759030112&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,1164,10.4,10.40元/500g,681
533973996002,【巧厨烘焙】展艺精幼白砂糖 韩国糖 细砂糖幼砂糖蛋糕饼干用500g,http://detail.tmall.com/item.htm?id=533973996002&skuId=4611686552401383906&user_id=1710482305&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,巧厨食品专营店,http://store.taobao.com/search.htm?user_number_id=1710482305&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,1105,11.8,11.80元/500g,353
536613533939,阿鹏哥白砂糖8斤烘焙原料手工甘蔗中颗细砂糖袋4000g包邮白糖批发,http://detail.tmall.com/item.htm?id=536613533939&skuId=4611686555040921843&user_id=2452752572&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,特鹏食品专营店,http://store.taobao.com/search.htm?user_number_id=2452752572&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,963,39.2,4.90元/500g,863
40136006635,圣家优质细砂糖做面包diy蛋糕幼砂糖白砂糖烘焙原料原装200g,http://detail.tmall.com/item.htm?id=40136006635&skuId=4611686058563394539&user_id=1990685113&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,宏河圣齐食品专营店,http://store.taobao.com/search.htm?user_number_id=1990685113&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,906,5.9,14.75元/500g,6963
41721454226,【天猫超市】红棉食糖精制细白砂糖1000g装烘焙白糖细砂糖幼砂糖,http://detail.tmall.com/item.htm?id=41721454226&skuId=4611686060148842130&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,876,15.0,7.50元/500g,1094
520647335508,烘焙原料 展艺精制白砂糖 幼砂糖西点细砂糖 家用调味品 400g,http://detail.tmall.com/item.htm?id=520647335508&skuId=4611686539074723412&user_id=2375690050&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,缘府食品专营店,http://store.taobao.com/search.htm?user_number_id=2375690050&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,822,6.9,8.62元/500g,631
41029108722,【天猫超市】福临门  优质白砂糖 405g/袋   洁白纯净 中粮出品,http://detail.tmall.com/item.htm?id=41029108722&skuId=4611686059456496626&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,791,5.9,18.55元/500g,2619
39238179740,舒可曼优质细砂糖 打发用白幼砂糖面包曲奇饼干 糖粉烘焙原料400g,http://detail.tmall.com/item.htm?id=39238179740&skuId=4611686057665567644&user_id=2081386926&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,徐州乐享食品专营店,http://store.taobao.com/search.htm?user_number_id=2081386926&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,679,7.0,8.75元/500g,1877
537815368957,【天猫超市】SUGARMAN/舒可曼一级白砂糖1000g*2包装白糖烹饪调味,http://detail.tmall.com/item.htm?id=537815368957&skuId=4611686556242756861&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,677,26.8,6.23元/500g,294
17455760725,【天猫超市】太古白砂糖800g/袋  广东特产  食用糖  调味糖,http://detail.tmall.com/item.htm?id=17455760725&skuId=4611686035883148629&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,671,14.4,9.00元/500g,836
43952765847,太古白砂糖 细砂糖食用糖 蛋糕面包饼干打发用 烘焙原料 1kg,http://detail.tmall.com/item.htm?id=43952765847&skuId=4611686062380153751&user_id=1710006967&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,乐众食品专营店,http://store.taobao.com/search.htm?user_number_id=1710006967&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,619,17.8,8.90元/500g,1436
39080986312,【天猫超市】福临门优质白砂糖 808g/袋 品质 优良 中粮出品,http://detail.tmall.com/item.htm?id=39080986312&skuId=4611686057508374216&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,613,9.9,13.11元/500g,1687
43004046582,【巧厨烘焙】 蜜福堂木糖醇 无蔗糖食品代糖白砂糖 原料250g,http://detail.tmall.com/item.htm?id=43004046582&skuId=4611686061431434486&user_id=1710482305&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,巧厨食品专营店,http://store.taobao.com/search.htm?user_number_id=1710482305&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,597,15.8,31.60元/500g,1706
524331350804,【天猫超市】甘汁园 双碳白砂糖 500g  白糖  细砂糖 食用糖,http://detail.tmall.com/item.htm?id=524331350804&skuId=4611686542758738708&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,595,10.0,10.00元/500g,646
